	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Dublin Plumbing Services	ChIJbSNk8lwOZ0gRv7OmLihRmzE	plumber|point_of_interest|establishment	53.3663456	-6.2414817	False	plumber
1	DeWAR Dublin Plumbers	ChIJp89dWjsPZ0gR8j3c5xTbDiY	plumber|home_goods_store|general_contractor|point_of_interest|store|establishment	53.3658998	-6.2469767	True	plumber
2	Dublin Plumbers A2Z	ChIJdQQ69swPZ0gRjXvi1E4osHU	plumber|general_contractor|point_of_interest|establishment	53.36461	-6.238799600000001	False	plumber
3	A Action Boiler Services	ChIJ6747ZGAOZ0gRcbbqfQ5BTZQ	plumber|point_of_interest|establishment	53.3594007	-6.244645600000001		plumber
4	Aries Mechanical Contractors Limited	ChIJn9W6y1sOZ0gRYchqRhhnQy0	plumber|point_of_interest|establishment	53.3642684	-6.2342225	False	plumber
5	WaterTech.ie	ChIJoVaN-18OZ0gR807W1SXp8iE	plumber|point_of_interest|establishment	53.3576788	-6.2425154		plumber
6	New Century Plumber Dublin	ChIJ664ItvcOZ0gRe4u6kx8HCDQ	plumber|point_of_interest|establishment	53.3558042	-6.2352679	False	plumber
7	Handyman Dublin - DMS | Danny Maintenence Service	ChIJXxXl_r4PZ0gRa8o3d9cfFNo	electrician|plumber|general_contractor|point_of_interest|establishment	53.3544724	-6.248161	False	plumber
8	Quantum Heating and Plumbing Ireland	ChIJc-XE9msOZ0gRV0myrZM6uBE	plumber|point_of_interest|establishment	53.3747212	-6.2580355		plumber
9	Power Flushing Dublin	ChIJ03PBrYgOZ0gR8jDzH2gRuQA	plumber|car_repair|general_contractor|point_of_interest|establishment	53.35027669999999	-6.2538316	True	plumber
10	Plumbline	ChIJu8kwfIYOZ0gRz856th9mhyk	plumber|point_of_interest|establishment	53.3513658	-6.258930400000001		plumber
11	LC Plumbing	ChIJJ2HyqNwPZ0gR2RR5lbIwxLc	plumber|point_of_interest|establishment	53.35021260000001	-6.260050000000001		plumber
12	On The Level Plumbing Services	ChIJbU34GHgOZ0gRGucLpAppd_c	plumber|point_of_interest|establishment	53.36606829999999	-6.2714815		plumber
13	R&B Heating & Plumbing	ChIJYSlR09cNZ0gRt7fzRClOpDI	plumber|point_of_interest|establishment	53.3638103	-6.273010200000001		plumber
14	ST Pumps	ChIJOeua09UNZ0gRyvLAFglpQFU	plumber|point_of_interest|store|establishment	53.36091039999999	-6.2729731	False	plumber
15	A+A Plumbing	ChIJKzN63TgOZ0gRROTixI2wN-A	plumber|point_of_interest|establishment	53.381254	-6.239643999999999	False	plumber
