	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	CD Motors	ChIJT6vI7F0OZ0gRkFXl2rnk9nM	car_dealer|point_of_interest|store|establishment	53.36373159999999	-6.243385700000001	False	car_dealer
1	German Auto	ChIJW0v8YGcOZ0gRaKBwQx7c_y8	car_dealer|car_repair|point_of_interest|store|establishment	53.36406900000001	-6.244723899999999	False	car_dealer
2	Cash for cars Dublin	ChIJey0VamcOZ0gRGzbuDurfBnQ	car_dealer|point_of_interest|store|establishment	53.36459259999999	-6.2456341	False	car_dealer
3	Fairview Motors	ChIJtSEhzlsOZ0gRMBupamvposs	car_dealer|car_repair|point_of_interest|store|establishment	53.363764	-6.234444000000001	False	car_dealer
4	Premium Automotive	ChIJrwIr9LoPZ0gRZ2kI2a9ItPc	car_dealer|point_of_interest|store|establishment	53.3581003	-6.2479726	False	car_dealer
5	Clever Boots Ltd.	ChIJ_xskPFoOZ0gRCMY72494XhQ	car_dealer|point_of_interest|store|establishment	53.36418980000001	-6.232489300000001		car_dealer
6	E.T.S. scammers	ChIJqQO3HmIOZ0gRk_4PD7o4v8A	car_dealer|point_of_interest|store|establishment	53.3579002	-6.2505308		car_dealer
7	Fine Motors Ltd	ChIJXbf_sooOZ0gR2SRkLRDHy0g	car_dealer|point_of_interest|store|establishment	53.3563927	-6.2429237	False	car_dealer
8	Moore & Farrell Car Sales	ChIJPUHtDFoOZ0gRjmnRqUoYmkQ	car_dealer|point_of_interest|store|establishment	53.36459060000001	-6.230862900000001	False	car_dealer
9	Derick Ready Motors	ChIJl6OGNPUOZ0gRfg26eiNHfRo	car_dealer|point_of_interest|store|establishment	53.3558774	-6.2420042	False	car_dealer
10	Erne Motor Works	ChIJV6Zyz-cPZ0gRM2uZ83hXgOM	car_dealer|point_of_interest|store|establishment	53.3652744	-6.2294714		car_dealer
11	Bright SEAT East Wall	ChIJ5bAvwS0PZ0gRFyOcdTKfYQk	car_dealer|point_of_interest|store|establishment	53.35756300000001	-6.2333354		car_dealer
12	Prospect Motors	ChIJVRO8YGUOZ0gRNbf1lNN4YM0	car_dealer|point_of_interest|store|establishment	53.3669472	-6.257576200000001	False	car_dealer
13	QuitutesdaGui	ChIJg3UBCycPZ0gR5ESmHJsrsAo	car_dealer|point_of_interest|store|establishment	53.35452599999999	-6.248076799999999	True	car_dealer
14	Tes	ChIJf0-PE2kPZ0gRTfdpFm_FOCQ	car_dealer|point_of_interest|store|establishment	53.35514140000002	-6.235060900000001		car_dealer
15	Seville Motors	ChIJyxvWAosOZ0gRC0my9wzUdTI	car_dealer|point_of_interest|store|establishment	53.3527492	-6.2442063		car_dealer
16	Carole Nash Insurance Consultants	ChIJBXPUL4kOZ0gRFXkj13Ztp7A	insurance_agency|car_dealer|point_of_interest|store|establishment	53.3519152	-6.2508812	False	car_dealer
17	Wellington Cars	ChIJn6iFDCEGZ0gR33o-wf0GSZ0	car_dealer|point_of_interest|store|establishment	53.355965	-6.2670345	False	car_dealer
18	Looplow | Car Dealers Dublin	ChIJi8o5JY4OZ0gR3m6KmUou6AQ	car_dealer|point_of_interest|store|establishment	53.34665789999999	-6.250036499999998	False	car_dealer
